item,Amount_per_Serving,Calories,Calories from Fat,Total Fat,% Daily Value of Fat,Saturated Fat,% Daily Value of Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,% Daily Value of Cholesterol,Sodium,% Daily Value of Sodium,Potassium,% Daily Value of Potassium,Total Carbohydrates,% Daily Value of Total Carbohydrates,Dietary Fiber,% Daily Value of Dietary Fiber,Sugars,Protein,% Daily Value of Protein,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin B6,Vitamin B12,Magnesium
Beans, black, mature seeds, raw -//,หนึ่งหน่วยบริโภค 100g//,341//,13//,1.4//,0.02//,0.4//,0.02//,0.6//,0.1//,__//,0//,0//,5//,0//,1483//,0//,62.4//,0.21//,15.5//,62//,2.1//,21.6//,0.43//,0//,0//,0.12//,0.28//,0//,0.14//,0//,43%
Turkey, all classes, back, meat and skin, cooked, roasted -//,หนึ่งหน่วยบริโภค 100g//,244//,129//,14.4//,0.22//,4.2//,0.21//,3.7//,5//,__//,91//,0.3//,73//,0.03//,260//,0.02//,0.2//,0//,0//,0//,0//,26.6//,0.53//,0//,0//,0.03//,0.12//,0//,0.15//,0.06//,6%
Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0 fat, select, raw -//,หนึ่งหน่วยบริโภค 100g//,142//,54//,6//,0.09//,2.1//,0.11//,0.4//,2.2//,__//,62//,0.21//,42//,0.02//,295//,0.01//,0//,0//,0//,0//,0//,22//,0.44//,0//,0//,0.01//,0.14//,0.01//,0.31//,0.61//,3%
Lamb, New Zealand, imported, kidney, cooked, soaked and fried -//,หนึ่งหน่วยบริโภค 100g//,112//,32//,3.6//,0.05//,0.9//,0.05//,0.8//,0.5//,__//,508//,1.69//,199//,0.08//,271//,0.06//,0.2//,0//,0//,0//,0//,19.8//,0.4//,0.06//,0//,0.01//,0.82//,0.02//,0.12//,9.26//,5%
Lamb, New Zealand, imported, rack-fully frenched, separable lean and fat, raw -//,หนึ่งหน่วยบริโภค 100g//,169//,90//,10//,0.15//,4.3//,0.22//,0.5//,3//,__//,62//,0.21//,62//,0.03//,324//,0.02//,0.1//,0//,0//,0//,0//,19.9//,0.4//,0//,0//,0.01//,0.08//,0.01//,0.12//,0.17//,6%
Beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8 fat, select, cooked, grilled -//,หนึ่งหน่วยบริโภค 100g//,219//,104//,11.6//,0.18//,3.9//,0.2//,0.4//,5.2//,__//,87//,0.29//,86//,0.04//,378//,0.02//,0.4//,0//,0//,0//,0//,28.3//,0.57//,0.01//,0//,0.01//,0.2//,0.02//,0.23//,0.74//,7%
Turkey, enhanced, skin from whole (light and dark), raw -//,หนึ่งหน่วยบริโภค 100g//,381//,331//,36.8//,0.57//,10.4//,0.52//,10.9//,13.9//,__//,94//,0.31//,138//,0.06//,107//,0.04//,0.2//,0//,0//,0//,0.1//,12.3//,0.25//,0.06//,0//,0.01//,0.03//,0.12//,0.08//,0.15//,2%
Egg, yolk, raw, frozen, sugared, pasteurized -//,หนึ่งหน่วยบริโภค 100g//,307//,205//,22.8//,0.35//,7.1//,0.36//,3.9//,8.9//,__//,917//,3.06//,70//,0.03//,105//,0.02//,11//,0.04//,0//,0//,10.3//,13.9//,0.28//,0.22//,0//,0.12//,0.21//,0.31//,0.2//,0.27//,3%
Pork, fresh, enhanced, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised -//,หนึ่งหน่วยบริโภค 100g//,263//,152//,16.9//,0.26//,6.3//,0.32//,2//,7.6//,__//,97//,0.32//,151//,0.06//,370//,0.04//,0//,0//,0//,0//,0//,25.8//,0.52//,0//,0//,0.03//,0.1//,0.11//,0.23//,0.16//,5%
Fish, salmon, coho, farmed, cooked, dry heat -//,หนึ่งหน่วยบริโภค 100g//,178//,74//,8.2//,0.13//,1.9//,0.1//,2//,3.6//,__//,63//,0.21//,52//,0.02//,460//,0.01//,0//,0//,0//,0//,__//,24.3//,0.49//,0.04//,0.03//,0.01//,0.02//,0.28//,0.53//,0.09//,7%
Cereals, GENERAL MILLS, FIBER ONE, RAISIN BRAN CLUSTERS -//,หนึ่งหน่วยบริโภค 100g//,317//,21//,2.3//,0.04//,0.4//,0.02//,0.2//,0.6//,__//,0//,0//,361//,0.15//,422//,0.1//,83.3//,0.28//,18.2//,73//,25.7//,6.2//,0.12//,0//,0.01//,0.18//,0.46//,0//,0.45//,0.45//,15%
Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8 fat, choice, cooked, broiled -//,หนึ่งหน่วยบริโภค 100g//,257//,142//,15.8//,0.24//,6.2//,0.31//,0.6//,6.6//,__//,96//,0.32//,54//,0.02//,327//,0.02//,0//,0//,0//,0//,0//,26.8//,0.54//,0//,0//,0.02//,0.1//,0.27//,0.3//,0.06//,4%
Yogurt, Greek, plain, nonfat - โยเกิร์ต, กรีก, ไร้ไขมัน//,หนึ่งหน่วยบริโภค 100g//,59//,4//,0.4//,0.01//,0.1//,0.01//,0.1//,0//,0//,5//,0.02//,36//,0.02//,141//,0.01//,3.6//,0.01//,0//,0//,3.2//,10.2//,0.2//,0//,0//,0.11//,0//,0//,0.03//,0.13//,3%
Nuts, formulated, wheat-based, unflavored, with salt added -//,หนึ่งหน่วยบริโภค 100g//,622//,519//,57.7//,0.89//,8.7//,0.44//,22.7//,23.5//,__//,0//,0//,505//,0.21//,318//,0.14//,23.7//,0.08//,5.2//,21//,__//,13.8//,0.28//,0//,0//,0.03//,0.13//,0//,0.2//,0//,15%
Hearts of palm, canned -//,หนึ่งหน่วยบริโภค 100g//,28//,6//,0.6//,0.01//,0.1//,0.01//,0.2//,0.1//,__//,0//,0//,426//,0.18//,177//,0.12//,4.6//,0.02//,2.4//,10//,__//,2.5//,0.05//,0//,0.13//,0.06//,0.17//,0//,0.01//,0//,10%
Pie crust, standard-type, dry mix -//,หนึ่งหน่วยบริโภค 100g//,518//,283//,31.4//,0.48//,8//,0.4//,4//,17.9//,__//,0//,0//,753//,0.31//,64//,0.22//,52.1//,0.17//,__//,0//,__//,6.9//,0.14//,0//,0//,0.06//,0.12//,0.03//,0//,0.04//,26%
PIZZA HUT 12 Pepperoni Pizza, Pan Crust -//,หนึ่งหน่วยบริโภค 100g//,298//,128//,14.2//,0.22//,5.3//,0.27//,3.5//,4.4//,__//,25//,0.08//,692//,0.29//,199//,0.2//,30.5//,0.1//,1.8//,7//,3.2//,12//,0.24//,0.03//,0//,0.15//,0.12//,0.07//,0.11//,0.06//,19%
Turkey, retail parts, wing, meat and skin, cooked, roasted -//,หนึ่งหน่วยบริโภค 100g//,235//,120//,13.3//,0.2//,3.7//,0.19//,3.8//,4.8//,__//,115//,0.38//,106//,0.04//,215//,0.03//,0.1//,0//,0//,0//,0//,28.7//,0.57//,0.02//,0//,0.01//,0.06//,0.09//,0.3//,0.23//,6%
Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids -//,หนึ่งหน่วยบริโภค 100g//,73//,1//,0.1//,0//,0//,0//,0//,0//,__//,0//,0//,6//,0//,88//,0//,18.9//,0.06//,1//,4//,17.9//,0.4//,0.01//,0.04//,0.03//,0.01//,0.02//,0//,0.03//,0//,1%
KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies -//,หนึ่งหน่วยบริโภค 100g//,511//,232//,25.8//,0.4//,17.2//,0.86//,4.9//,2.7//,__//,1//,0//,265//,0.11//,267//,0.08//,66.6//,0.22//,2.2//,9//,37.3//,4//,0.08//,0//,0.04//,0.18//,0.09//,0.09//,0.01//,0.09//,%
Lasagna, cheese, frozen, unprepared -//,หนึ่งหน่วยบริโภค 100g//,145//,38//,4.2//,0.06//,2.1//,0.11//,0.6//,1.1//,__//,11//,0.04//,312//,0.13//,159//,0.09//,21.6//,0.07//,1.7//,7//,3.8//,5.1//,0.1//,0.04//,0.03//,0.08//,0.04//,0//,0.04//,0.02//,5%
Brussels sprouts, cooked, boiled, drained, with salt -//,หนึ่งหน่วยบริโภค 100g//,36//,5//,0.5//,0.01//,0.1//,0.01//,0.3//,0//,__//,0//,0//,257//,0.11//,317//,0.07//,7.1//,0.02//,2.6//,10//,1.7//,2.6//,0.05//,0.16//,1.03//,0.04//,0.07//,0//,0.09//,0//,5%
Seaweed, laver, raw -//,หนึ่งหน่วยบริโภค 100g//,35//,3//,0.3//,0//,0.1//,0.01//,0.1//,0//,__//,0//,0//,48//,0.02//,356//,0.01//,5.1//,0.02//,0.3//,1//,0.5//,5.8//,0.12//,1.04//,0.65//,0.07//,0.1//,0//,0.08//,0//,1%
LOUIS RICH, Turkey Ham (10% water added) -//,หนึ่งหน่วยบริโภค 100g//,113//,37//,4.1//,0.06//,1.1//,0.06//,0.7//,1.1//,__//,67//,0.22//,1127//,0.47//,290//,0.32//,0.9//,0//,0//,0//,0.9//,18.2//,0.36//,0//,0//,0.01//,0.07//,0.06//,0.17//,0.29//,%
Wheat flours, bread, unenriched -//,หนึ่งหน่วยบริโภค 100g//,361//,15//,1.7//,0.03//,0.2//,0.01//,0.7//,0.1//,__//,0//,0//,2//,0//,100//,0//,72.5//,0.24//,2.4//,10//,0.3//,12//,0.24//,0//,0//,0.02//,0.05//,0//,0.02//,0//,6%
Carrots, frozen, unprepared -//,หนึ่งหน่วยบริโภค 100g//,36//,4//,0.5//,0.01//,0//,0//,0.3//,0//,__//,0//,0//,68//,0.03//,235//,0.02//,7.9//,0.03//,3.3//,13//,4.8//,0.8//,0.02//,2.84//,0.04//,0.04//,0.02//,0//,0.05//,0//,3%
Beef, round, tip round, roast, separable lean only, trimmed to 0 fat, choice, cooked, roasted -//,หนึ่งหน่วยบริโภค 100g//,176//,58//,6.4//,0.1//,2.3//,0.12//,0.2//,2.6//,__//,76//,0.25//,36//,0.02//,225//,0.01//,0//,0//,0//,0//,0//,27.7//,0.55//,0//,0//,0.01//,0.14//,0.19//,0.27//,0.05//,4%
SMART SOUP, Greek Minestrone -//,หนึ่งหน่วยบริโภค 100g//,40//,5//,0.5//,0.01//,0//,0//,__//,__//,__//,0//,0//,138//,0.06//,__//,0.04//,8.4//,0.03//,2.7//,11//,2.7//,1.7//,0.03//,0//,0.02//,0.06//,%//,null//,null//,null//,null
Lambsquarters, raw (Northern Plains Indians) -//,หนึ่งหน่วยบริโภค 100g//,47//,3//,0.3//,0//,__//,0//,__//,__//,__//,__//,0//,7//,0//,1270//,0//,7//,0.02//,6.3//,25//,__//,4.2//,0.08//,0.39//,0.37//,0.06//,0.09//,0.41//,0.02//,0.18//,4%
CARL BUDDIG, Smoked Sliced Ham -//,หนึ่งหน่วยบริโภค 100g//,163//,84//,9.3//,0.14//,3.1//,0.16//,1.1//,__//,__//,55//,0.18//,1381//,0.58//,340//,0.39//,1.1//,0//,0//,0//,__//,18.5//,0.37//,0.02//,0.11//,0.5//,0.21//,0.26//,%//,null//,null
Snacks, popcorn, oil-popped, white popcorn, salt added -//,หนึ่งหน่วยบริโภค 100g//,500//,253//,28.1//,0.43//,4.9//,0.25//,13.4//,8.2//,__//,0//,0//,884//,0.37//,225//,0.25//,57.2//,0.19//,10//,40//,__//,9//,0.18//,0//,0.01//,0.01//,0.15//,0.1//,0//,0.27//,9%
Sweetener, syrup, agave -//,หนึ่งหน่วยบริโภค 100g//,310//,4//,0.5//,0.01//,0//,0//,0//,0//,__//,0//,0//,4//,0//,4//,0//,76.4//,0.25//,0.2//,1//,68//,0.1//,0//,0.03//,0.28//,0//,0.01//,0//,0.12//,0//,0%
Peanut butter, chunk style, with salt -//,หนึ่งหน่วยบริโภค 100g//,589//,449//,49.9//,0.77//,7.6//,0.38//,13.9//,23.1//,__//,0//,0//,486//,0.2//,745//,0.14//,21.6//,0.07//,8//,32//,8.4//,24.1//,0.48//,0//,0//,0.05//,0.11//,0//,0.21//,0//,40%
Fish, trout, rainbow, farmed, cooked, dry heat -//,หนึ่งหน่วยบริโภค 100g//,168//,66//,7.4//,0.11//,1.7//,0.09//,1.8//,2.4//,__//,70//,0.23//,61//,0.03//,450//,0.02//,0//,0//,0//,0//,0//,23.8//,0.48//,0.06//,0.05//,0.03//,0.02//,1.9//,0.19//,0.69//,8%
Potatoes, white, flesh and skin, raw -//,หนึ่งหน่วยบริโภค 100g//,69//,1//,0.1//,0//,0//,0//,0//,0//,__//,0//,0//,16//,0.01//,407//,0//,15.7//,0.05//,2.4//,10//,1.2//,1.7//,0.03//,0//,0.15//,0.01//,0.03//,0//,0.1//,0//,5%
KASHI, H2H Woven Wheat Cracker, Roasted Garlic -//,หนึ่งหน่วยบริโภค 100g//,440//,105//,11.7//,0.18//,1.1//,0.06//,4.6//,6.1//,__//,0//,0//,240//,0.1//,436//,0.07//,73.2//,0.24//,12.2//,49//,0.6//,10.5//,0.21//,0.5//,0.33//,0.05//,0.33//,0//,0.85//,0.83//,22%
Chicken, roasting, light meat, meat only, cooked, roasted -//,หนึ่งหน่วยบริโภค 100g//,153//,37//,4.1//,0.06//,1.1//,0.06//,0.9//,1.5//,__//,75//,0.25//,51//,0.02//,236//,0.01//,0//,0//,0//,0//,0//,27.1//,0.54//,0.01//,0//,0.01//,0.06//,0.01//,0.27//,0.05//,6%
Cereals, GENERAL MILLS, NATURE VALLEY LOW FAT FRUIT GRANOLA -//,หนึ่งหน่วยบริโภค 100g//,381//,42//,4.7//,0.07//,0.9//,0.05//,1.4//,2.1//,__//,0//,0//,497//,0.21//,253//,0.14//,79.4//,0.26//,5//,20//,31.9//,7.9//,0.16//,0//,0.01//,0.04//,0.11//,0//,0.06//,0//,11%
Fish, mackerel, Atlantic, cooked, dry heat -//,หนึ่งหน่วยบริโภค 100g//,262//,160//,17.8//,0.27//,4.2//,0.21//,4.3//,7//,__//,75//,0.25//,83//,0.03//,401//,0.02//,0//,0//,0//,0//,__//,23.9//,0.48//,0.04//,0.01//,0.02//,0.09//,0.23//,3.17//,0.24//,11%
Spaghetti, salty mackerel - สปาเก็ตตี้, ปลาเค็ม//,หนึ่งหน่วยบริโภค 1 dish//,537//,283//,31.5//,0.48//,6.2//,0.31//,14.6//,8.1//,0//,38//,0.13//,3213//,1.34//,494//,0.92//,46.2//,0.15//,3.5//,14//,6.1//,16.7//,0.33//,0.21//,0.11//,0.05//,0.13//,1.01//,0.13//,0.8//,13%
Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 20 calories ready-to-feed -//,หนึ่งหน่วยบริโภค 100g//,66//,30//,3.3//,0.05//,1.7//,0.09//,1.2//,0//,__//,0//,0//,38//,0.02//,64//,0.01//,7.2//,0.02//,0//,0//,7.2//,2//,0.04//,0.17//,0.22//,0.11//,0.07//,0.39//,0.05//,0.03//,2%
Sauce, barbecue, BULLS-EYE, original -//,หนึ่งหน่วยบริโภค 100g//,170//,6//,0.7//,0.01//,0.1//,0.01//,0.3//,0.2//,__//,__//,0//,1012//,0.42//,263//,0.29//,40//,0.13//,1//,4//,35.3//,0.9//,0.02//,0.06//,0.01//,0.04//,0.04//,0.05//,0.04//,0.02//,4%
Margarine-like, vegetable oil spread, fat-free, tub -//,หนึ่งหน่วยบริโภค 100g//,44//,27//,3//,0.05//,2.1//,0.11//,0.4//,0.4//,__//,0//,0//,580//,0.24//,36//,0.17//,4.3//,0.01//,0//,0//,0//,0.1//,0//,0.66//,0//,0.01//,0//,0//,0//,0//,0%
Soup, turkey noodle, canned, prepared with equal volume water -//,หนึ่งหน่วยบริโภค 100g//,28//,7//,0.8//,0.01//,0.2//,0.01//,0.2//,0.3//,__//,2//,0.01//,334//,0.14//,31//,0.1//,3.5//,0.01//,0.3//,1//,__//,1.6//,0.03//,0.02//,0//,0.01//,0.02//,0.01//,0.01//,0.01//,2%
Rutabagas, cooked, boiled, drained, with salt -//,หนึ่งหน่วยบริโภค 100g//,30//,2//,0.2//,0//,0//,0//,0.1//,0//,__//,0//,0//,254//,0.11//,216//,0.07//,6.8//,0.02//,1.8//,7//,4//,0.9//,0.02//,0//,0.31//,0.02//,0.01//,0//,0.05//,0//,3%
Pork, cured, ham, separable fat, boneless, heated -//,หนึ่งหน่วยบริโภค 100g//,507//,464//,51.6//,0.79//,17//,0.85//,6.5//,23.8//,__//,72//,0.24//,677//,0.28//,195//,0.19//,2//,0.01//,0//,0//,0.3//,8.8//,0.18//,0.01//,0//,0.01//,0.03//,0.19//,0.1//,0.05//,4%
PILLSBURY Golden Layer Buttermilk Biscuits, Artificial Flavor, refrigerated dough -//,หนึ่งหน่วยบริโภค 100g//,307//,119//,13.2//,0.2//,2.9//,0.15//,__//,__//,__//,0//,0//,1059//,0.44//,__//,0.3//,41.2//,0.14//,1.2//,5//,5.9//,5.9//,0.12//,0.12//,%//,null//,null//,null//,null//,null//,null
Beef, round, bottom round, steak, separable lean only, trimmed to 1/8 fat, select, cooked, braised -//,หนึ่งหน่วยบริโภค 100g//,205//,58//,6.4//,0.1//,2.2//,0.11//,0.3//,2.7//,__//,92//,0.31//,46//,0.02//,289//,0.01//,0//,0//,0//,0//,0//,34.5//,0.69//,0//,0//,0.01//,0.16//,0.23//,0.3//,0.06//,5%
Fried fish with fish sause - ปลาทอดน้ำปลา//,หนึ่งหน่วยบริโภค 1 dish//,393//,47//,5.2//,0.08//,1//,0.05//,1.7//,1.1//,0//,268//,0.89//,2193//,0.91//,1058//,0.63//,6.9//,0.02//,0.1//,0//,4.9//,74.3//,1.49//,0.08//,0//,0.21//,0.09//,0.56//,0.36//,1.54//,28%
Fish, dolphinfish, raw -//,หนึ่งหน่วยบริโภค 100g//,85//,6//,0.7//,0.01//,0.2//,0.01//,0.2//,0.1//,__//,73//,0.24//,88//,0.04//,416//,0.03//,0//,0//,0//,0//,__//,18.5//,0.37//,0.04//,0//,0.02//,0.06//,0.2//,0.1//,0.08//,1%
Salad dressing, KRAFT Mayo Light Mayonnaise -//,หนึ่งหน่วยบริโภค 100g//,334//,296//,32.9//,0.51//,5//,0.25//,__//,__//,__//,35//,0.12//,633//,0.26//,52//,0.18//,0//,0//,0.1//,0//,4.2//,0.6//,0.01//,0.04//,0.01//,0.01//,0.01//,0.06//,%//,null//,null
Side dishes, potato salad -//,หนึ่งหน่วยบริโภค 100g//,114//,54//,6//,0.09//,1//,0.05//,3//,1.7//,__//,60//,0.2//,328//,0.14//,270//,0.09//,13.5//,0.05//,__//,0//,__//,1.5//,0.03//,0.02//,0.02//,0.01//,0.04//,0.08//,0.02//,0.02//,5%
Beans, kidney, california red, mature seeds, cooked, boiled, with salt -//,หนึ่งหน่วยบริโภค 100g//,124//,1//,0.1//,0//,0//,0//,0.1//,0//,__//,0//,0//,240//,0.1//,419//,0.07//,22.4//,0.07//,9.3//,37//,__//,9.1//,0.18//,0//,0.02//,0.07//,0.17//,0//,0.05//,0//,12%
Cereals, KASHI Golden Goodness -//,หนึ่งหน่วยบริโภค 100g//,355//,20//,2.2//,0.03//,0.4//,0.02//,0.7//,0.4//,__//,0//,0//,298//,0.12//,311//,0.09//,82.5//,0.28//,9.5//,38//,14.8//,10.8//,0.22//,0.02//,0//,0.04//,0.16//,0.12//,0.28//,0.21//,8%
HORMEL Pillow Pak Sliced Turkey Pepperoni -//,หนึ่งหน่วยบริโภค 100g//,243//,104//,11.5//,0.18//,3.5//,0.18//,3.3//,4.7//,__//,123//,0.41//,1858//,0.77//,449//,0.53//,3.8//,0.01//,0//,0//,0//,31//,0.62//,0.01//,0//,0.03//,0.15//,0.1//,0.29//,null//,null
Hummus, commercial -//,หนึ่งหน่วยบริโภค 100g//,166//,86//,9.6//,0.15//,1.4//,0.07//,3.6//,4//,__//,0//,0//,379//,0.16//,228//,0.11//,14.3//,0.05//,6//,24//,__//,7.9//,0.16//,0.01//,0//,0.04//,0.14//,0//,0.1//,0//,18%
Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8 fat, select, cooked, grilled -//,หนึ่งหน่วยบริโภค 100g//,170//,55//,6.1//,0.09//,2.3//,0.12//,0.2//,2.9//,__//,85//,0.28//,63//,0.03//,389//,0.02//,0.2//,0//,0//,0//,0//,28.4//,0.57//,0//,0//,0.02//,0.1//,0.01//,0.31//,0.44//,7%
Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0 fat, select, cooked, grilled -//,หนึ่งหน่วยบริโภค 100g//,166//,47//,5.2//,0.08//,1.7//,0.09//,0.3//,2//,__//,75//,0.25//,60//,0.03//,368//,0.02//,0//,0//,0//,0//,0//,28//,0.56//,0//,0//,0.01//,0.17//,0.33//,0.74//,0.07//,5%
KEEBLER, WHEATABLES, Nut Crisp Crackers, Toasted Pecan -//,หนึ่งหน่วยบริโภค 100g//,483//,198//,22//,0.34//,3.6//,0.18//,11.2//,6.6//,__//,0//,0//,654//,0.27//,145//,0.19//,65.7//,0.22//,3.8//,15//,11.6//,7.6//,0.15//,0.26//,0.04//,0.09//,0.3//,0.15//,0.18//,0.08//,17%
Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved -//,หนึ่งหน่วยบริโภค 100g//,128//,35//,3.9//,0.06//,0.9//,0.05//,1.1//,1.2//,__//,14//,0.05//,326//,0.14//,230//,0.09//,16.3//,0.05//,1.3//,5//,4.8//,7//,0.14//,0.06//,0.01//,0.03//,0.04//,0.01//,0.09//,0.06//,5%
Chicken floss, kai yong - ไก่หยอง//,หนึ่งหน่วยบริโภค 15 g//,80//,11//,1.3//,0.02//,__//,0//,__//,__//,__//,__//,0//,__//,0//,__//,0//,6//,0.02//,__//,0//,__//,11//,0.22//,null//,null//,null//,null//,null//,null//,null//,null
Over rice, cispy fsh hot basil - ข้าวราด, ผัดกระเพราปลากรอบ//,หนึ่งหน่วยบริโภค 1 dish//,502//,198//,22//,0.34//,3.5//,0.18//,12.3//,5//,0//,62//,0.21//,1060//,0.44//,395//,0.3//,51.4//,0.17//,1.1//,4//,3.2//,22.6//,0.45//,0.16//,0.17//,0.09//,0.16//,0.13//,0.18//,0.36//,13%
Ham, sliced, packaged (96% fat free, water added) -//,หนึ่งหน่วยบริโภค 100g//,100//,31//,3.4//,0.05//,0.7//,0.04//,0.2//,1//,__//,41//,0.14//,1279//,0.53//,490//,0.37//,0.6//,0//,0//,0//,0//,16.9//,0.34//,0//,0//,0.01//,0.03//,0.07//,0.2//,0.06//,5%
Tom Yum, chicken breast - ต้มยำ, อกไก่//,หนึ่งหน่วยบริโภค 1 bowl (for 2-3)//,1084//,368//,40.9//,0.63//,11.1//,0.56//,8.8//,15.7//,0//,271//,0.9//,7741//,3.23//,3992//,2.21//,82.7//,0.28//,8.4//,34//,27.8//,104.9//,2.1//,0.94//,3.67//,0.25//,1.18//,0.16//,1.61//,0.28//,87%
Fast foods, english muffin, with egg, cheese, and sausage -//,หนึ่งหน่วยบริโภค 100g//,286//,163//,18.1//,0.28//,6.9//,0.35//,2.8//,6.8//,__//,163//,0.54//,548//,0.23//,147//,0.16//,17.4//,0.06//,0.2//,1//,1.5//,13.4//,0.27//,0.05//,0//,0.17//,0.15//,0.06//,0.04//,0.16//,4%
